Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
1,2,64,150,0.14365324751679376,0.12624897386029135,0.6655052289778465,0.7583578890264676,0.27830943659638074,0.22568245564166756,White LED,12.5 mA,b'OK Read',10:43:46
1,2,64,150,0.14419332050710465,0.13202458219605306,0.7022806294158289,0.808183889011488,0.2741416404159908,0.21800808042645634,White LED,25 mA,b'OK Read',10:43:47
1,2,64,150,0.15746769352560291,0.15582994456690796,0.860003197575554,1.0062136531518153,0.3119943441698308,0.24329963780492767,White LED,50 mA,b'OK Read',10:43:48
1,2,64,150,0.16759248777715618,0.1702633142901562,0.9737298226614551,1.1453758919770913,0.34117687484012393,0.26431376227289627,White LED,100 mA,b'OK Read',10:43:49
1,2,64,200,0.1435318474906682,0.13105020085722285,0.7208956699471074,0.8278380733581557,0.290187940264366,0.231791823637638,White LED,12.5 mA,b'OK Read',10:43:50
1,2,64,200,0.14405087677768819,0.1351861214841464,0.7440509956029824,0.8537351505856742,0.2824822154182364,0.2204432071151159,White LED,25 mA,b'OK Read',10:43:51
1,2,64,200,0.1579898282120988,0.15639898345806189,0.90071594391702,1.0376204997990341,0.3191284706085792,0.24416705924491794,White LED,50 mA,b'OK Read',10:43:52
1,2,64,200,0.16855751595645804,0.16781223325762432,0.9878351375641933,1.1414964131382688,0.34498424669662603,0.26215156307982745,White LED,100 mA,b'OK Read',10:43:53
1,2,64,250,0.1432345341019856,0.12897057207401655,0.7219438926200455,0.8209333714840551,0.2904152745135965,0.23063396677056572,White LED,12.5 mA,b'OK Read',10:43:55
1,2,64,250,0.1439866239177484,0.13163723724471643,0.7348243837513436,0.8341319975848539,0.28022634451826994,0.21801503923571697,White LED,25 mA,b'OK Read',10:43:56
1,2,64,250,0.15785403066963585,0.15050524852653147,0.8654680626696919,0.9899640568661463,0.31363587315005365,0.23895686682099496,White LED,50 mA,b'OK Read',10:43:58
1,2,64,250,0.16896785520363267,0.16099169095643778,0.9390942291985878,1.0789594339143014,0.3373032089873585,0.2564785952312512,White LED,100 mA,b'OK Read',10:44:00
1,3,64,50,0.14183821307518213,0.12185675932080574,0.6142531576037421,0.6814962816267406,0.30249156569798785,0.3112883159321767,White LED,12.5 mA,b'OK Read',10:44:23
1,3,64,50,0.14245866236036323,0.133477171436584,0.6986268450109062,0.7882148961286243,0.2802931666209703,0.27100080332723403,White LED,25 mA,b'OK Read',10:44:24
1,3,64,50,0.1565288948126142,0.1691202575287543,0.9357520490802034,1.0911053284813161,0.3236272594156561,0.2854611959170056,White LED,50 mA,b'OK Read',10:44:25
1,3,64,50,0.16442266232083844,0.1829373918020126,1.034821324932858,1.2184541225399423,0.35205721995211353,0.2982773427343773,White LED,100 mA,b'OK Read',10:44:26
1,3,64,100,0.14191675434472442,0.14225249449293412,0.7543978412194843,0.8631300603322763,0.3376003238524359,0.33133928315284883,White LED,12.5 mA,b'OK Read',10:44:28
1,3,64,100,0.14242317857975173,0.14287219204899163,0.7554375287006997,0.8565158813223159,0.3004991569430464,0.2751105879008049,White LED,25 mA,b'OK Read',10:44:29
1,3,64,100,0.155390430936196,0.16549930878775315,0.8570324636932338,0.9940678204070158,0.32246592312793243,0.2760722147532022,White LED,50 mA,b'OK Read',10:44:30
1,3,64,100,0.16470866052932556,0.17882503398011165,0.9198886204588805,1.0878737965411873,0.343183310970678,0.29140633747820927,White LED,100 mA,b'OK Read',10:44:31
1,3,64,150,0.1415666458005003,0.13916564823337987,0.6734513547040736,0.7971068608577263,0.32661042971821,0.33434521587550553,White LED,12.5 mA,b'OK Read',10:44:32
1,3,64,150,0.14219983691828,0.14453666364628703,0.704340049479573,0.833976826935177,0.30025020566250615,0.2784467836952404,White LED,25 mA,b'OK Read',10:44:33
1,3,64,150,0.1550473610640946,0.16967592054238345,0.8522069978010719,1.023662784088155,0.32859681414212016,0.28343151775397124,White LED,50 mA,b'OK Read',10:44:34
1,3,64,150,0.16513908489058685,0.18444275447304345,0.955466059942128,1.152606347781565,0.3550654793121748,0.3003566212645655,White LED,100 mA,b'OK Read',10:44:35
1,3,64,200,0.14160360134690836,0.14387365693048393,0.7104697571155618,0.8527344265758272,0.3368244131720568,0.33828932670404765,White LED,12.5 mA,b'OK Read',10:44:36
1,3,64,200,0.1420562026544957,0.14716662747132822,0.7270704666243942,0.8580359040842559,0.30654176673458,0.2787965083227517,White LED,25 mA,b'OK Read',10:44:38
1,3,64,200,0.15565032936600703,0.1686562470597297,0.8699841890419747,1.0257151302875833,0.33114138055398445,0.2810761703829593,White LED,50 mA,b'OK Read',10:44:39
1,3,64,200,0.1662261940143128,0.1805038909623731,0.9599259104290627,1.1278940842826712,0.35501040964875424,0.29595061986374166,White LED,100 mA,b'OK Read',10:44:40
1,3,64,250,0.14159476927125547,0.13998953606179046,0.7136054648343112,0.8391759444062676,0.3346691820366548,0.3359221359744507,White LED,12.5 mA,b'OK Read',10:44:41
1,3,64,250,0.14198955564813232,0.14277969857555012,0.7193867492848565,0.8358512386744423,0.3030438610811885,0.276411355069592,White LED,25 mA,b'OK Read',10:44:43
1,3,64,250,0.15565468982844732,0.16245741156932297,0.8459138020130563,0.9819361893182442,0.3253604287290388,0.27688643941786245,White LED,50 mA,b'OK Read',10:44:44
1,3,64,250,0.16668624030015428,0.1739534508959937,0.9224089975176195,1.0759090047743838,0.34826644199048473,0.29151349344719546,White LED,100 mA,b'OK Read',10:44:46
2,1,64,50,0.15234475971092462,0.09823153423498182,0.5665443520252191,0.606697479263201,0.2406186501253071,0.1992234610536741,White LED,12.5 mA,b'OK Read',10:45:21
2,1,64,50,0.15309359135557737,0.10252591136766533,0.6058884228399972,0.654693002920069,0.24126493534155563,0.1935726066470658,White LED,25 mA,b'OK Read',10:45:22
2,1,64,50,0.16794698506249664,0.12646274899742682,0.7710452743915878,0.8603422779249644,0.2800618144643939,0.2216086978468372,White LED,50 mA,b'OK Read',10:45:23
2,1,64,50,0.17681761559164116,0.13794731945108007,0.8610345244877827,0.9647004249900852,0.30487433299580147,0.23599942556603593,White LED,100 mA,b'OK Read',10:45:24
2,1,64,100,0.15248248310510845,0.10793707103156312,0.6261800900830481,0.6888442504766549,0.26181225359053784,0.20630427684829875,White LED,12.5 mA,b'OK Read',10:45:25
2,1,64,100,0.1531111244864033,0.10796225410404513,0.6380282600651217,0.6994154616732824,0.25426888429406697,0.19743189238716038,White LED,25 mA,b'OK Read',10:45:26
