Leaf number,Read number,gain,integration time,610 nm,680 nm,730 nm,760 nm,810 nm,860 nm,led,led current,saturation check,time
4,2,64,50,2674.559,532.4259999999999,476.797,311.137,187.897,97.627,White LED,12.5 mA,b'OK Read',10:42:08
4,2,64,50,5177.029,1070.122,981.313,659.987,370.574,201.356,White LED,25 mA,b'OK Read',10:42:09
4,2,64,50,9723.062,2166.6020000000003,2018.069,1409.544,730.709,390.51,White LED,50 mA,b'OK Read',10:42:10
4,2,64,50,11322.062,2540.882,2395.07,1678.253,861.193,451.527,White LED,100 mA,b'OK Read',10:42:11
4,2,64,100,2656.633,569.326,510.061,346.49300000000005,198.335,103.729,White LED,12.5 mA,b'OK Read',10:42:12
4,2,64,100,5155.517,1101.752,1006.262,685.915,378.403,201.357,White LED,25 mA,b'OK Read',10:42:13
4,2,64,100,9662.114,2142.88,1993.12,1378.902,728.0989999999999,384.408,White LED,50 mA,b'OK Read',10:42:14
4,2,64,100,11332.817,2548.789,2375.666,1652.325,861.193,454.578,White LED,100 mA,b'OK Read',10:42:15
4,2,64,150,2648.268,565.812,500.821,339.422,196.596,103.729,White LED,12.5 mA,b'OK Read',10:42:16
4,2,64,150,5136.396,1096.48,988.706,670.987,375.793,199.323,White LED,25 mA,b'OK Read',10:42:17
4,2,64,150,9610.726,2115.644,1951.539,1343.545,720.27,380.34,White LED,50 mA,b'OK Read',10:42:18
4,2,64,150,11336.402,2505.738,2332.237,1609.112,852.4939999999999,449.49300000000005,White LED,100 mA,b'OK Read',10:42:19
4,2,64,200,2642.293,556.1469999999999,494.815,332.351,194.421,102.204,White LED,12.5 mA,b'OK Read',10:42:20
4,2,64,200,5128.628,1075.394,974.384,654.095,373.184,196.78,White LED,25 mA,b'OK Read',10:42:22
4,2,64,200,9583.24,2059.854,1907.186,1298.76,711.137,372.205,White LED,50 mA,b'OK Read',10:42:23
4,2,64,200,11331.024,2438.086,2288.346,1559.22,842.925,442.375,White LED,100 mA,b'OK Read',10:42:24
